percent_cli_BRA,survey_dateBRA015,percent_cli_HKG,survey_dateHKG041,percent_cli_IND,survey_dateIND043,percent_cli_NZL,survey_dateNZL066,percent_cli_KOR,survey_dateKOR090,percent_cli_TWN,survey_dateTWN096,percent_cli_GBR,survey_dateGBR0103,percent_cli_USA,survey_dateUSA0104,percent_ili_BRA,survey_dateBRA115,percent_ili_HKG,survey_dateHKG141,percent_ili_IND,survey_dateIND143,percent_ili_NZL,survey_dateNZL166,percent_ili_KOR,survey_dateKOR190,percent_ili_TWN,survey_dateTWN196,percent_ili_GBR,survey_dateGBR1103,percent_ili_USA,survey_dateUSA1104,percent_mc_BRA,survey_dateBRA215,percent_mc_HKG,survey_dateHKG241,percent_mc_IND,survey_dateIND243,percent_mc_NZL,survey_dateNZL266,percent_mc_KOR,survey_dateKOR290,percent_mc_TWN,survey_dateTWN296,percent_mc_GBR,survey_dateGBR2103,percent_dc_BRA,survey_dateBRA315,percent_dc_HKG,survey_dateHKG341,percent_dc_IND,survey_dateIND343,percent_dc_NZL,survey_dateNZL366,percent_dc_KOR,survey_dateKOR390,percent_dc_TWN,survey_dateTWN396,percent_dc_GBR,survey_dateGBR3103,percent_hf_BRA,survey_dateBRA415,percent_hf_HKG,survey_dateHKG441,percent_hf_IND,survey_dateIND443,percent_hf_NZL,survey_dateNZL466,percent_hf_KOR,survey_dateKOR490,percent_hf_TWN,survey_dateTWN496,percent_hf_GBR,survey_dateGBR4103,percent_anos_BRA,survey_dateBRA515,percent_anos_HKG,survey_dateHKG541,percent_anos_IND,survey_dateIND543,percent_anos_NZL,survey_dateNZL566,percent_anos_KOR,survey_dateKOR590,percent_anos_TWN,survey_dateTWN596,percent_anos_GBR,survey_dateGBR5103,percent_vu_BRA,survey_dateBRA615,percent_vu_HKG,survey_dateHKG641,percent_vu_IND,survey_dateIND643,percent_vu_NZL,survey_dateNZL666,percent_vu_KOR,survey_dateKOR690,percent_vu_TWN,survey_dateTWN696,percent_vu_GBR,survey_dateGBR6103,pct_access_wash_BRA,survey_dateBRA715,pct_access_wash_HKG,survey_dateHKG741,pct_access_wash_IND,survey_dateIND743,pct_access_wash_NZL,survey_dateNZL766,pct_access_wash_KOR,survey_dateKOR790,pct_access_wash_TWN,survey_dateTWN796,pct_access_wash_GBR,survey_dateGBR7103,pct_covid_vaccine_BRA,survey_dateBRA815,pct_covid_vaccine_HKG,survey_dateHKG841,pct_covid_vaccine_IND,survey_dateIND843,pct_covid_vaccine_NZL,survey_dateNZL866,pct_covid_vaccine_KOR,survey_dateKOR890,pct_covid_vaccine_TWN,survey_dateTWN896,pct_covid_vaccine_GBR,survey_dateGBR8103,pct_trust_fam_BRA,survey_dateBRA915,pct_trust_fam_HKG,survey_dateHKG941,pct_trust_fam_IND,survey_dateIND943,pct_trust_fam_NZL,survey_dateNZL966,pct_trust_fam_KOR,survey_dateKOR990,pct_trust_fam_TWN,survey_dateTWN996,pct_trust_fam_GBR,survey_dateGBR9103,pct_trust_healthcare_BRA,survey_dateBRA1015,pct_trust_healthcare_HKG,survey_dateHKG1041,pct_trust_healthcare_IND,survey_dateIND1043,pct_trust_healthcare_NZL,survey_dateNZL1066,pct_trust_healthcare_KOR,survey_dateKOR1090,pct_trust_healthcare_TWN,survey_dateTWN1096,pct_trust_healthcare_GBR,survey_dateGBR10103,pct_trust_who_BRA,survey_dateBRA1115,pct_trust_who_HKG,survey_dateHKG1141,pct_trust_who_IND,survey_dateIND1143,pct_trust_who_NZL,survey_dateNZL1166,pct_trust_who_KOR,survey_dateKOR1190,pct_trust_who_TWN,survey_dateTWN1196,pct_trust_who_GBR,survey_dateGBR11103,pct_trust_govt_BRA,survey_dateBRA1215,pct_trust_govt_HKG,survey_dateHKG1241,pct_trust_govt_IND,survey_dateIND1243,pct_trust_govt_NZL,survey_dateNZL1266,pct_trust_govt_KOR,survey_dateKOR1290,pct_trust_govt_TWN,survey_dateTWN1296,pct_trust_govt_GBR,survey_dateGBR12103,pct_trust_politicians_BRA,survey_dateBRA1315,pct_trust_politicians_HKG,survey_dateHKG1341,pct_trust_politicians_IND,survey_dateIND1343,pct_trust_politicians_NZL,survey_dateNZL1366,pct_trust_politicians_KOR,survey_dateKOR1390,pct_trust_politicians_TWN,survey_dateTWN1396,pct_trust_politicians_GBR,survey_dateGBR13103,pct_twodoses_BRA,survey_dateBRA1415,pct_twodoses_IND,survey_dateIND1443,pct_twodoses_GBR,survey_dateGBR14103,pct_concerned_sideeffects_BRA,survey_dateBRA1515,pct_concerned_sideeffects_HKG,survey_dateHKG1541,pct_concerned_sideeffects_IND,survey_dateIND1543,pct_concerned_sideeffects_NZL,survey_dateNZL1566,pct_concerned_sideeffects_KOR,survey_dateKOR1590,pct_concerned_sideeffects_TWN,survey_dateTWN1596,pct_concerned_sideeffects_GBR,survey_dateGBR15103,pct_wash_hands_24h_3to6_BRA,survey_dateBRA1615,pct_wash_hands_24h_3to6_HKG,survey_dateHKG1641,pct_wash_hands_24h_3to6_IND,survey_dateIND1643,pct_wash_hands_24h_3to6_NZL,survey_dateNZL1666,pct_wash_hands_24h_3to6_KOR,survey_dateKOR1690,pct_wash_hands_24h_3to6_TWN,survey_dateTWN1696,pct_wash_hands_24h_3to6_GBR,survey_dateGBR16103,pct_wash_hands_24h_7ormore_BRA,survey_dateBRA1715,pct_wash_hands_24h_7ormore_HKG,survey_dateHKG1741,pct_wash_hands_24h_7ormore_IND,survey_dateIND1743,pct_wash_hands_24h_7ormore_NZL,survey_dateNZL1766,pct_wash_hands_24h_7ormore_KOR,survey_dateKOR1790,pct_wash_hands_24h_7ormore_TWN,survey_dateTWN1796,pct_wash_hands_24h_7ormore_GBR,survey_dateGBR17103,pct_hesitant_sideeffects_BRA,survey_dateBRA1815,pct_hesitant_sideeffects_HKG,survey_dateHKG1841,pct_hesitant_sideeffects_IND,survey_dateIND1843,pct_hesitant_sideeffects_NZL,survey_dateNZL1866,pct_hesitant_sideeffects_KOR,survey_dateKOR1890,pct_hesitant_sideeffects_TWN,survey_dateTWN1896,pct_hesitant_sideeffects_GBR,survey_dateGBR18103,pct_modified_acceptance_BRA,survey_dateBRA1915,pct_modified_acceptance_HKG,survey_dateHKG1941,pct_modified_acceptance_IND,survey_dateIND1943,pct_modified_acceptance_NZL,survey_dateNZL1966,pct_modified_acceptance_KOR,survey_dateKOR1990,pct_modified_acceptance_TWN,survey_dateTWN1996,pct_modified_acceptance_GBR,survey_dateGBR19103
0.01676,20200423,0.006668,20200503,0.010592,20200423,0.009423,20200423,0.006009,20200424,0.003796,20200423,0.009821,20200423,0.006521,20200423,0.017339,20200423,0.006668,20200503,0.009977,20200423,0.010299,20200423,0.00585,20200424,0.005079,20200423,0.011586,20200423,0.00616,20200423,0.519386,20200423,0.832087,20200503,0.641155,20200423,0.179694,20200423,0.912443,20200424,0.896982,20200423,0.107097,20200423,0.462658,20200423,0.464707,20200503,0.112616,20200423,0.120223,20200423,0.395299,20200424,0.284478,20200423,0.136526,20200423,0.7391,20200503,0.341391,20200504,0.550193,20200503,0.29103,20200503,0.460339,20200503,0.228748,20200503,0.284563,20200503,0.058947,20200423,0.004365,20200503,0.015028,20200423,0.020353,20200423,0.007384,20200424,0.0,20200423,0.029823,20200423,0.753025,20201221,0.589925,20201221,0.67412,20201221,0.73277,20201221,0.748776,20201221,0.627038,20201221,0.839595,20201221,0.995876,20200627,0.996807,20200627,0.971538,20200627,0.996803,20200627,0.987688,20200627,0.99572,20200627,0.997441,20200627,0.008135,20210105,0.029996,20210106,0.032736,20210105,0.0,20210105,0.004585,20210206,0.005069,20210105,0.033167,20210105,0.462499,20201221,0.458015,20201221,0.518176,20201221,0.285328,20201221,0.563715,20201221,0.337393,20201221,0.310139,20201221,0.673361,20201221,0.515163,20201221,0.546095,20201221,0.461754,20201221,0.605171,20201221,0.572534,20201221,0.473543,20201221,0.701909,20201221,0.495436,20201221,0.628909,20201221,0.402496,20201221,0.503966,20201221,0.244613,20201221,0.43291,20201221,0.518966,20201221,0.394627,20201221,0.603895,20201221,0.399933,20201221,0.598796,20201221,0.412179,20201221,0.36925,20201221,0.156293,20201221,0.195851,20201221,0.22863,20201221,0.134912,20201221,0.202209,20201221,0.17037,20201221,0.144987,20201221,0.062075,20210120,0.167792,20210121,0.093902,20210114,0.466791,20210114,0.608788,20210114,0.515089,20210114,0.513726,20210114,0.617487,20210114,0.60256,20210114,0.315093,20210114,0.305464,20200627,0.368238,20200627,0.40896,20200627,0.330734,20200627,0.487183,20200627,0.436217,20200627,0.278242,20200627,0.603651,20200627,0.514477,20200627,0.488816,20200627,0.5842,20200627,0.398039,20200627,0.370503,20200627,0.669812,20200627,0.152909,20210114,0.289873,20210114,0.171904,20210114,0.214071,20210114,0.183529,20210114,0.270518,20210114,0.084741,20210114,0.7588668904966571,20210105,0.5730353232799628,20210105,0.6993930945695329,20210105,0.7720788871383434,20210105,0.7880592340964002,20210105,0.6387161111832237,20210105,0.8746935828886518,20210105
0.021926,20200424,0.0,20200504,0.00382,20200424,0.009794,20200424,0.0055,20200425,0.002692,20200424,0.009369,20200424,0.005833,20200424,0.024469,20200424,0.0,20200504,0.003673,20200424,0.009794,20200424,0.0055,20200425,0.002692,20200424,0.011156,20200424,0.005752,20200424,0.571445,20200424,0.907739,20200504,0.671981,20200424,0.189419,20200424,0.905852,20200425,0.906622,20200424,0.112999,20200424,0.4428,20200424,0.400576,20200504,0.111522,20200424,0.191961,20200424,0.365507,20200425,0.335965,20200424,0.142803,20200424,0.709082,20200504,0.341506,20200505,0.526565,20200504,0.2714,20200504,0.44875,20200504,0.30605,20200504,0.319854,20200504,0.05019,20200424,0.000914,20200504,0.013204,20200424,0.014847,20200424,0.000899,20200425,0.002342,20200424,0.035833,20200424,0.754,20201222,0.603063,20201222,0.700023,20201222,0.723087,20201222,0.723785,20201222,0.661274,20201222,0.846067,20201222,0.994824,20200628,0.994433,20200628,0.974001,20200628,0.99735,20200628,0.986873,20200628,0.995781,20200628,0.995727,20200628,0.00398,20210106,0.006979,20210107,0.02701,20210106,0.006089,20210106,0.003834,20210207,0.008728,20210106,0.023866,20210106,0.456605,20201222,0.418138,20201222,0.540851,20201222,0.320386,20201222,0.584924,20201222,0.32693,20201222,0.372621,20201222,0.686011,20201222,0.487015,20201222,0.548502,20201222,0.515681,20201222,0.641988,20201222,0.55642,20201222,0.513206,20201222,0.702089,20201222,0.413703,20201222,0.648554,20201222,0.444028,20201222,0.539994,20201222,0.261377,20201222,0.470834,20201222,0.522447,20201222,0.353168,20201222,0.629146,20201222,0.482228,20201222,0.58339,20201222,0.369167,20201222,0.387595,20201222,0.138041,20201222,0.171213,20201222,0.22432,20201222,0.161147,20201222,0.236257,20201222,0.126656,20201222,0.159754,20201222,0.063754,20210121,0.107725,20210122,0.10599,20210115,0.470178,20210115,0.595043,20210115,0.547118,20210115,0.463335,20210115,0.633621,20210115,0.555586,20210115,0.32443,20210115,0.318849,20200628,0.393393,20200628,0.410175,20200628,0.327095,20200628,0.440375,20200628,0.442916,20200628,0.296096,20200628,0.582179,20200628,0.510759,20200628,0.48499,20200628,0.593212,20200628,0.401847,20200628,0.378753,20200628,0.648147,20200628,0.150991,20210115,0.314115,20210115,0.169496,20210115,0.175785,20210115,0.213147,20210115,0.258387,20210115,0.080268,20210115,0.7551843386120176,20210106,0.5612392104506196,20210106,0.6818704803444229,20210106,0.7604802795497302,20210106,0.7625680146143969,20210106,0.6056395049947795,20210106,0.8832797619780027,20210106
0.018806,20200425,0.002224,20200505,0.009395,20200425,0.009298,20200425,0.015285,20200426,0.000987,20200425,0.008019,20200425,0.006359,20200425,0.019622,20200425,0.002224,20200505,0.009624,20200425,0.008319,20200425,0.01522,20200426,0.001864,20200425,0.009366,20200425,0.006229,20200425,0.596099,20200425,0.86414,20200505,0.662054,20200425,0.196464,20200425,0.927868,20200426,0.897283,20200425,0.114817,20200425,0.447681,20200425,0.306029,20200505,0.102356,20200425,0.148153,20200425,0.397358,20200426,0.334583,20200425,0.144795,20200425,0.708828,20200505,0.352054,20200506,0.525673,20200505,0.300466,20200505,0.464053,20200505,0.305917,20200505,0.302897,20200505,0.046916,20200425,0.003404,20200505,0.012579,20200425,0.016948,20200425,0.001652,20200426,0.002092,20200425,0.025049,20200425,0.759692,20201223,0.576186,20201223,0.687308,20201223,0.769659,20201223,0.767861,20201223,0.616343,20201223,0.849279,20201223,0.993695,20200629,0.995422,20200629,0.971164,20200629,0.996318,20200629,0.990637,20200629,0.997179,20200629,0.993692,20200629,0.004154,20210107,0.024713,20210108,0.026331,20210107,0.006792,20210107,0.014112,20210208,0.008418,20210107,0.034958,20210107,0.456173,20201223,0.416093,20201223,0.520166,20201223,0.297809,20201223,0.603816,20201223,0.336616,20201223,0.359696,20201223,0.683325,20201223,0.430006,20201223,0.542608,20201223,0.54317,20201223,0.708302,20201223,0.550787,20201223,0.487006,20201223,0.710649,20201223,0.383652,20201223,0.631711,20201223,0.490161,20201223,0.619475,20201223,0.27251,20201223,0.470629,20201223,0.537017,20201223,0.296918,20201223,0.622733,20201223,0.53252,20201223,0.659682,20201223,0.403132,20201223,0.391299,20201223,0.143508,20201223,0.16279,20201223,0.217124,20201223,0.16176,20201223,0.221882,20201223,0.136735,20201223,0.166652,20201223,0.045617,20210122,0.043408,20210123,0.071383,20210116,0.456964,20210116,0.646078,20210116,0.504429,20210116,0.473515,20210116,0.635583,20210116,0.59542,20210116,0.326384,20210116,0.315468,20200629,0.401281,20200629,0.41963,20200629,0.31916,20200629,0.44181,20200629,0.408868,20200629,0.308763,20200629,0.581837,20200629,0.509197,20200629,0.482897,20200629,0.605542,20200629,0.431779,20200629,0.404738,20200629,0.638217,20200629,0.147966,20210116,0.298991,20210116,0.167983,20210116,0.190502,20210116,0.211909,20210116,0.27783,20210116,0.078836,20210116,0.7591567522889926,20210107,0.5503349006698123,20210107,0.7027723142873598,20210107,0.7340939547775924,20210107,0.7561010970378745,20210107,0.5957943330949017,20210107,0.8779726887984186,20210107
0.022684,20200426,0.003776,20200506,0.007222,20200426,0.003077,20200426,0.004017,20200427,0.000616,20200426,0.010413,20200426,0.00555,20200426,0.024445,20200426,0.003776,20200506,0.007209,20200426,0.005532,20200426,0.005849,20200427,0.00095,20200426,0.011249,20200426,0.005571,20200426,0.628244,20200426,0.884021,20200506,0.679721,20200426,0.173672,20200426,0.89011,20200427,0.913275,20200426,0.109678,20200426,0.458562,20200426,0.457338,20200506,0.107404,20200426,0.138391,20200426,0.388321,20200427,0.293272,20200426,0.131649,20200426,0.712793,20200506,0.392956,20200507,0.537357,20200506,0.300651,20200506,0.519628,20200506,0.295321,20200506,0.307753,20200506,0.051968,20200426,0.008436,20200506,0.011397,20200426,0.00897,20200426,0.011349,20200427,0.002124,20200426,0.032033,20200426,0.757635,20201224,0.685579,20201224,0.692078,20201224,0.74521,20201224,0.758425,20201224,0.656088,20201224,0.863914,20201224,0.99421,20200630,1.0,20200630,0.970029,20200630,0.99744,20200630,0.98619,20200630,0.995293,20200630,0.997348,20200630,0.004407,20210108,0.018864,20210109,0.030085,20210108,0.003503,20210108,0.004839,20210209,0.005155,20210108,0.038518,20210108,0.46041,20201224,0.422252,20201224,0.507113,20201224,0.351958,20201224,0.556783,20201224,0.294837,20201224,0.361333,20201224,0.68418,20201224,0.458604,20201224,0.55094,20201224,0.489153,20201224,0.706068,20201224,0.544788,20201224,0.493685,20201224,0.712164,20201224,0.415466,20201224,0.612237,20201224,0.443521,20201224,0.596963,20201224,0.25737,20201224,0.488424,20201224,0.51676,20201224,0.261759,20201224,0.611806,20201224,0.471724,20201224,0.65743,20201224,0.370342,20201224,0.398474,20201224,0.135967,20201224,0.154294,20201224,0.226245,20201224,0.147383,20201224,0.254101,20201224,0.120828,20201224,0.162436,20201224,0.00536,20210123,0.164979,20210124,0.081274,20210117,0.456343,20210117,0.60455,20210117,0.500698,20210117,0.509299,20210117,0.666051,20210117,0.598252,20210117,0.325436,20210117,0.295626,20200630,0.384507,20200630,0.413568,20200630,0.299804,20200630,0.465153,20200630,0.423311,20200630,0.28816,20200630,0.621123,20200630,0.538403,20200630,0.490177,20200630,0.644134,20200630,0.419072,20200630,0.390703,20200630,0.672358,20200630,0.146377,20210117,0.32592,20210117,0.171041,20210117,0.200883,20210117,0.231335,20210117,0.274474,20210117,0.094012,20210117,0.7864709199409522,20210108,0.5720067731794102,20210108,0.7001313200921855,20210108,0.7589610289295325,20210108,0.7743100752449196,20210108,0.6200185204400429,20210108,0.875033050292428,20210108
0.020321,20200427,0.007746,20200507,0.00537,20200427,0.007241,20200427,0.005817,20200428,0.001427,20200427,0.009805,20200427,0.005165,20200427,0.019484,20200427,0.007746,20200507,0.00647,20200427,0.010659,20200427,0.014194,20200428,0.001427,20200427,0.010801,20200427,0.005056,20200427,0.625843,20200427,0.916908,20200507,0.703356,20200427,0.177446,20200427,0.855049,20200428,0.905182,20200427,0.112297,20200427,0.463029,20200427,0.404529,20200507,0.112422,20200427,0.132212,20200427,0.34927,20200428,0.32705,20200427,0.131611,20200427,0.700744,20200507,0.354212,20200508,0.554265,20200507,0.268665,20200507,0.450087,20200507,0.283195,20200507,0.308716,20200507,0.053058,20200427,0.004736,20200507,0.011864,20200427,0.014144,20200427,0.011367,20200428,0.003385,20200427,0.03383,20200427,0.756802,20201225,0.598213,20201225,0.685298,20201225,0.757323,20201225,0.756128,20201225,0.656968,20201225,0.850699,20201225,0.993118,20200701,0.995503,20200701,0.973408,20200701,1.0,20200701,0.99136,20200701,0.996282,20200701,0.997258,20200701,0.004975,20210109,0.031504,20210110,0.031595,20210109,0.006897,20210109,0.005467,20210210,0.006428,20210109,0.042435,20210109,0.457903,20201225,0.395693,20201225,0.513671,20201225,0.349767,20201225,0.566699,20201225,0.309192,20201225,0.36313,20201225,0.685597,20201225,0.491639,20201225,0.56508,20201225,0.542479,20201225,0.686527,20201225,0.534551,20201225,0.493264,20201225,0.710375,20201225,0.432876,20201225,0.623448,20201225,0.481089,20201225,0.555163,20201225,0.267811,20201225,0.440713,20201225,0.536194,20201225,0.353546,20201225,0.615867,20201225,0.515641,20201225,0.595203,20201225,0.377163,20201225,0.38101,20201225,0.144797,20201225,0.186809,20201225,0.237016,20201225,0.190579,20201225,0.227197,20201225,0.11525,20201225,0.150228,20201225,0.021099,20210124,0.086643,20210125,0.108627,20210118,0.425011,20210118,0.633553,20210118,0.519864,20210118,0.486276,20210118,0.669358,20210118,0.613761,20210118,0.326323,20210118,0.313962,20200701,0.361983,20200701,0.419784,20200701,0.310771,20200701,0.43656,20200701,0.421252,20200701,0.27898,20200701,0.594301,20200701,0.566946,20200701,0.480972,20200701,0.61813,20200701,0.4355,20200701,0.367603,20200701,0.670678,20200701,0.133048,20210118,0.338712,20210118,0.173839,20210118,0.226203,20210118,0.250523,20210118,0.295139,20210118,0.088003,20210118,0.7859675447953575,20210109,0.6519826138118479,20210109,0.6872733462894752,20210109,0.7337727441920391,20210109,0.7388275415504495,20210109,0.5916171322758207,20210109,0.8848553457447192,20210109
0.022334,20200428,0.004804,20200508,0.00843,20200428,0.003781,20200428,0.001714,20200429,0.001596,20200428,0.009556,20200428,0.005455,20200428,0.023389,20200428,0.0,20200508,0.010435,20200428,0.004843,20200428,0.001714,20200429,0.001596,20200428,0.01068,20200428,0.005297,20200428,0.643433,20200428,0.926165,20200508,0.681929,20200428,0.23543,20200428,0.864906,20200429,0.549279,20200428,0.109886,20200428,0.444427,20200428,0.386027,20200508,0.106428,20200428,0.253832,20200428,0.397625,20200429,0.348232,20200428,0.136378,20200428,0.698618,20200508,0.253357,20200509,0.540219,20200508,0.267138,20200508,0.456262,20200508,0.271078,20200508,0.284798,20200508,0.049708,20200428,0.011245,20200508,0.014663,20200428,0.013917,20200428,0.001349,20200429,0.000799,20200428,0.031783,20200428,0.765601,20201226,0.662265,20201226,0.694598,20201226,0.757517,20201226,0.762602,20201226,0.652703,20201226,0.834984,20201226,0.99362,20200702,0.990616,20200702,0.969234,20200702,0.989491,20200702,0.99175,20200702,0.999012,20200702,0.999064,20200702,0.004873,20210110,0.036971,20210111,0.022807,20210110,0.004851,20210110,0.0,20210211,0.014502,20210110,0.048249,20210110,0.469145,20201226,0.446953,20201226,0.521777,20201226,0.3313,20201226,0.617202,20201226,0.311222,20201226,0.356228,20201226,0.688952,20201226,0.490449,20201226,0.555013,20201226,0.576105,20201226,0.681456,20201226,0.552573,20201226,0.489306,20201226,0.708752,20201226,0.433775,20201226,0.624246,20201226,0.542596,20201226,0.579982,20201226,0.259917,20201226,0.456964,20201226,0.53099,20201226,0.352278,20201226,0.607391,20201226,0.52415,20201226,0.646293,20201226,0.412956,20201226,0.378343,20201226,0.139269,20201226,0.192878,20201226,0.236657,20201226,0.178762,20201226,0.251807,20201226,0.1184,20201226,0.15766,20201226,0.037909,20210125,0.06549,20210126,0.104286,20210119,0.407026,20210119,0.646058,20210119,0.532932,20210119,0.456869,20210119,0.636824,20210119,0.608885,20210119,0.33121,20210119,0.316174,20200702,0.424664,20200702,0.407288,20200702,0.312838,20200702,0.43845,20200702,0.423557,20200702,0.295725,20200702,0.591052,20200702,0.46583,20200702,0.484293,20200702,0.587421,20200702,0.43835,20200702,0.387198,20200702,0.657817,20200702,0.132026,20210119,0.345657,20210119,0.205258,20210119,0.171953,20210119,0.22096,20210119,0.274381,20210119,0.102846,20210119,0.7894151394583951,20210110,0.6156892066305626,20210110,0.6778170076585182,20210110,0.738850653843717,20210110,0.8077241915725745,20210110,0.6453388687996766,20210110,0.8839832352180579,20210110
0.020699,20200429,0.0,20200509,0.006947,20200429,0.010056,20200429,0.0116,20200430,0.002992,20200429,0.008027,20200429,0.005746,20200429,0.022396,20200429,0.0,20200509,0.007682,20200429,0.009371,20200429,0.0116,20200430,0.003209,20200429,0.008549,20200429,0.005636,20200429,0.673408,20200429,0.906109,20200509,0.675607,20200429,0.160885,20200429,0.863719,20200430,0.568662,20200429,0.124198,20200429,0.439579,20200429,0.461582,20200509,0.117832,20200429,0.285869,20200429,0.407599,20200430,0.378807,20200429,0.137705,20200429,0.69613,20200509,0.302068,20200510,0.542298,20200509,0.241483,20200509,0.454622,20200509,0.260414,20200509,0.28805,20200509,0.053063,20200429,0.002623,20200509,0.010445,20200429,0.022329,20200429,0.009677,20200430,0.007718,20200429,0.030676,20200429,0.756741,20201227,0.644582,20201227,0.691338,20201227,0.754182,20201227,0.773937,20201227,0.647027,20201227,0.852443,20201227,0.994286,20200703,0.996245,20200703,0.971818,20200703,0.995123,20200703,0.996955,20200703,0.996317,20200703,0.996403,20200703,0.004894,20210111,0.021369,20210112,0.025159,20210111,0.002615,20210111,0.006857,20210212,0.009368,20210111,0.03823,20210111,0.453373,20201227,0.397568,20201227,0.511421,20201227,0.319753,20201227,0.596449,20201227,0.325022,20201227,0.367607,20201227,0.68007,20201227,0.485069,20201227,0.548566,20201227,0.484094,20201227,0.677554,20201227,0.571577,20201227,0.49779,20201227,0.70771,20201227,0.355587,20201227,0.612024,20201227,0.421932,20201227,0.520319,20201227,0.295409,20201227,0.464598,20201227,0.530982,20201227,0.315064,20201227,0.611352,20201227,0.460622,20201227,0.594372,20201227,0.383018,20201227,0.390693,20201227,0.145514,20201227,0.144591,20201227,0.246281,20201227,0.162893,20201227,0.220294,20201227,0.132319,20201227,0.173949,20201227,0.036884,20210126,0.028772,20210127,0.063202,20210120,0.414992,20210120,0.676384,20210120,0.520568,20210120,0.471799,20210120,0.611427,20210120,0.605788,20210120,0.31984,20210120,0.299182,20200703,0.397464,20200703,0.404665,20200703,0.317004,20200703,0.44416,20200703,0.410444,20200703,0.297972,20200703,0.611603,20200703,0.511522,20200703,0.490534,20200703,0.607653,20200703,0.410542,20200703,0.397446,20200703,0.648553,20200703,0.138288,20210120,0.421198,20210120,0.184746,20210120,0.194179,20210120,0.206001,20210120,0.262837,20210120,0.080003,20210120,0.7856638904307395,20210111,0.6479718458012199,20210111,0.6877669586168345,20210111,0.7494347824616945,20210111,0.7986585384452878,20210111,0.5900782048241943,20210111,0.8843522433687393,20210111
0.020664,20200430,0.004855,20200510,0.005823,20200430,0.010174,20200430,0.007806,20200501,0.00159,20200430,0.00836,20200430,0.005066,20200430,0.022984,20200430,0.0,20200510,0.004653,20200430,0.013478,20200430,0.009436,20200501,0.00159,20200430,0.008753,20200430,0.004921,20200430,0.683809,20200430,0.915882,20200510,0.658668,20200430,0.167893,20200430,0.877459,20200501,0.510129,20200430,0.122323,20200430,0.437643,20200430,0.443435,20200510,0.105271,20200430,0.282324,20200430,0.382816,20200501,0.352982,20200430,0.146148,20200430,0.686171,20200510,0.381457,20200511,0.554396,20200510,0.267642,20200510,0.48028,20200510,0.254522,20200510,0.29133,20200510,0.052771,20200430,0.0,20200510,0.014769,20200430,0.009745,20200430,0.002474,20200501,0.000802,20200430,0.026349,20200430,0.758428,20201228,0.654405,20201228,0.700455,20201228,0.758433,20201228,0.748611,20201228,0.623515,20201228,0.851721,20201228,0.993808,20200704,0.996399,20200704,0.975328,20200704,0.992372,20200704,0.992419,20200704,0.994837,20200704,0.996592,20200704,0.00362,20210112,0.01056,20210113,0.030732,20210112,0.002787,20210112,0.003358,20210213,0.004953,20210112,0.048916,20210112,0.466972,20201228,0.392904,20201228,0.533252,20201228,0.342792,20201228,0.550183,20201228,0.328488,20201228,0.348138,20201228,0.6879,20201228,0.490751,20201228,0.542793,20201228,0.528314,20201228,0.670689,20201228,0.526615,20201228,0.49459,20201228,0.70537,20201228,0.395261,20201228,0.614441,20201228,0.460845,20201228,0.520896,20201228,0.28419,20201228,0.46924,20201228,0.526976,20201228,0.328885,20201228,0.588343,20201228,0.495507,20201228,0.61038,20201228,0.392314,20201228,0.385471,20201228,0.139657,20201228,0.169898,20201228,0.222264,20201228,0.136543,20201228,0.24372,20201228,0.137926,20201228,0.150974,20201228,0.027096,20210127,0.056768,20210128,0.07109,20210121,0.416912,20210121,0.586735,20210121,0.499935,20210121,0.494261,20210121,0.634619,20210121,0.59629,20210121,0.32028,20210121,0.302253,20200704,0.400339,20200704,0.415443,20200704,0.337419,20200704,0.459183,20200704,0.402466,20200704,0.285189,20200704,0.609268,20200704,0.485891,20200704,0.494309,20200704,0.563069,20200704,0.39673,20200704,0.38923,20200704,0.656842,20200704,0.146283,20210121,0.322834,20210121,0.191879,20210121,0.233415,20210121,0.275611,20210121,0.273023,20210121,0.086716,20210121,0.7879907201433327,20210112,0.6320052855902235,20210112,0.6834982102976914,20210112,0.7607028096460532,20210112,0.7764669295813477,20210112,0.6261381374940364,20210112,0.8845397965537687,20210112
